Device,Device Group,First Name,Date,Log Time,DateTime,Record Type,Speed,Longitude,Latitude,Reason for Log,Ignition,Aux1,Aux2,Aux3,Aux4,Aux5,Aux6,Aux7,Aux8,Valid,Valid GPS,Debug Record,Engine Diagnostic,Controller,Failure Mode,Engine Status
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:10 PM,02-11-2022 15:58:10,GpsRecord,1,-93.08019,44.92582,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:15 PM,02-11-2022 15:58:15,GpsRecord,0,-93.08022,44.92582,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:28 PM,02-11-2022 15:58:28,GpsRecord,1,-93.08022,44.92582,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:34 PM,02-11-2022 15:58:34,GpsRecord,5,-93.08040,44.92582,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:37 PM,02-11-2022 15:58:37,GpsRecord,0,-93.08042,44.92580,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:40 PM,02-11-2022 15:58:40,GpsRecord,1,-93.08042,44.92580,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:44 PM,02-11-2022 15:58:44,GpsRecord,6,-93.08055,44.92582,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:46 PM,02-11-2022 15:58:46,GpsRecord,7,-93.08060,44.92585,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:48 PM,02-11-2022 15:58:48,GpsRecord,16,-93.08063,44.92595,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:52 PM,02-11-2022 15:58:52,GpsRecord,26,-93.08063,44.92631,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:56 PM,02-11-2022 15:58:56,GpsRecord,25,-93.08063,44.92675,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:58:59 PM,02-11-2022 15:58:59,GpsRecord,17,-93.08063,44.92698,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:59:01 PM,02-11-2022 15:59:01,GpsRecord,9,-93.08060,44.92703,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",3:59:08 PM,02-11-2022 15:59:08,GpsRecord,0,-93.08040,44.92710,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:01 PM,02-11-2022 16:00:01,GpsRecord,0,-93.08042,44.92713,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:37 PM,02-11-2022 16:00:37,GpsRecord,1,-93.08042,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:40 PM,02-11-2022 16:00:40,GpsRecord,0,-93.08042,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:43 PM,02-11-2022 16:00:43,GpsRecord,1,-93.08042,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:51 PM,02-11-2022 16:00:51,GpsRecord,10,-93.08009,44.92715,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:58 PM,02-11-2022 16:00:58,GpsRecord,0,-93.07993,44.92721,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:00:59 PM,02-11-2022 16:00:59,GpsRecord,2,-93.07993,44.92721,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:01:03 PM,02-11-2022 16:01:03,GpsRecord,4,-93.07993,44.92718,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:01:05 PM,02-11-2022 16:01:05,GpsRecord,0,-93.07993,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:01:06 PM,02-11-2022 16:01:06,GpsRecord,2,-93.07993,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:01:07 PM,02-11-2022 16:01:07,GpsRecord,5,-93.07996,44.92715,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:01:10 PM,02-11-2022 16:01:10,GpsRecord,0,-93.07999,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:07 PM,02-11-2022 16:02:07,GpsRecord,3,-93.07999,44.92715,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:12 PM,02-11-2022 16:02:12,GpsRecord,18,-93.08035,44.92715,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:15 PM,02-11-2022 16:02:15,GpsRecord,9,-93.08057,44.92715,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:17 PM,02-11-2022 16:02:17,GpsRecord,11,-93.08065,44.92721,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:21 PM,02-11-2022 16:02:21,GpsRecord,23,-93.08068,44.92751,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:24 PM,02-11-2022 16:02:24,GpsRecord,22,-93.08068,44.92769,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:26 PM,02-11-2022 16:02:26,GpsRecord,15,-93.08065,44.92792,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:34 PM,02-11-2022 16:02:34,GpsRecord,0,-93.08040,44.92795,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:35 PM,02-11-2022 16:02:35,GpsRecord,3,-93.08037,44.92795,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:38 PM,02-11-2022 16:02:38,GpsRecord,15,-93.08019,44.92795,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:42 PM,02-11-2022 16:02:42,GpsRecord,9,-93.07991,44.92795,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:45 PM,02-11-2022 16:02:45,GpsRecord,19,-93.07963,44.92795,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:56 PM,02-11-2022 16:02:56,GpsRecord,0,-93.07912,44.92795,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:02:58 PM,02-11-2022 16:02:58,GpsRecord,2,-93.07909,44.92797,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:01 PM,02-11-2022 16:03:01,GpsRecord,7,-93.07904,44.92800,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:03 PM,02-11-2022 16:03:03,GpsRecord,0,-93.07902,44.92802,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:04 PM,02-11-2022 16:03:04,GpsRecord,2,-93.07902,44.92802,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:08 PM,02-11-2022 16:03:08,GpsRecord,4,-93.07904,44.92802,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:09 PM,02-11-2022 16:03:09,GpsRecord,0,-93.07904,44.92802,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:10 PM,02-11-2022 16:03:10,GpsRecord,2,-93.07904,44.92802,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:18 PM,02-11-2022 16:03:18,GpsRecord,12,-93.07935,44.92802,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:24 PM,02-11-2022 16:03:24,GpsRecord,0,-93.07950,44.92805,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:30 PM,02-11-2022 16:03:30,GpsRecord,2,-93.07950,44.92808,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:35 PM,02-11-2022 16:03:35,GpsRecord,17,-93.07986,44.92808,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:38 PM,02-11-2022 16:03:38,GpsRecord,11,-93.08009,44.92808,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:41 PM,02-11-2022 16:03:41,GpsRecord,16,-93.08032,44.92810,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:46 PM,02-11-2022 16:03:46,GpsRecord,3,-93.08053,44.92808,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:49 PM,02-11-2022 16:03:49,GpsRecord,4,-93.08057,44.92810,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:03:57 PM,02-11-2022 16:03:57,GpsRecord,21,-93.08060,44.92859,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:01 PM,02-11-2022 16:04:01,GpsRecord,12,-93.08057,44.92882,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:08 PM,02-11-2022 16:04:08,GpsRecord,0,-93.08037,44.92884,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:20 PM,02-11-2022 16:04:20,GpsRecord,2,-93.08035,44.92887,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:26 PM,02-11-2022 16:04:26,GpsRecord,11,-93.08001,44.92887,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:31 PM,02-11-2022 16:04:31,GpsRecord,0,-93.07989,44.92884,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:43 PM,02-11-2022 16:04:43,GpsRecord,1,-93.07989,44.92887,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:04:47 PM,02-11-2022 16:04:47,GpsRecord,6,-93.07976,44.92892,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:17 PM,02-11-2022 16:05:17,GpsRecord,6,-93.07874,44.92892,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:19 PM,02-11-2022 16:05:19,GpsRecord,0,-93.07870,44.92890,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:22 PM,02-11-2022 16:05:22,GpsRecord,2,-93.07868,44.92890,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:27 PM,02-11-2022 16:05:27,GpsRecord,0,-93.07868,44.92890,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:41 PM,02-11-2022 16:05:41,GpsRecord,2,-93.07866,44.92887,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:45 PM,02-11-2022 16:05:45,GpsRecord,0,-93.07866,44.92887,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:55 PM,02-11-2022 16:05:55,GpsRecord,2,-93.07863,44.92887,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:05:59 PM,02-11-2022 16:05:59,GpsRecord,6,-93.07858,44.92887,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:04 PM,02-11-2022 16:06:04,GpsRecord,16,-93.07853,44.92890,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:08 PM,02-11-2022 16:06:08,GpsRecord,11,-93.07827,44.92925,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:11 PM,02-11-2022 16:06:11,GpsRecord,0,-93.07825,44.92928,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:12 PM,02-11-2022 16:06:12,GpsRecord,1,-93.07825,44.92931,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:26 PM,02-11-2022 16:06:26,GpsRecord,6,-93.07814,44.92943,CurveTimeOut,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:34 PM,02-11-2022 16:06:34,GpsRecord,16,-93.07809,44.92977,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:38 PM,02-11-2022 16:06:38,GpsRecord,23,-93.07845,44.92997,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:55 PM,02-11-2022 16:06:55,GpsRecord,27,-93.08017,44.93115,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:06:59 PM,02-11-2022 16:06:59,GpsRecord,14,-93.08047,44.93138,CurvePositionEstimateError,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:04 PM,02-11-2022 16:07:04,GpsRecord,0,-93.08057,44.93146,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:17 PM,02-11-2022 16:07:17,GpsRecord,0,-93.08057,44.93146,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:18 PM,02-11-2022 16:07:18,GpsRecord,4,-93.08057,44.93148,CurveZeroSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:23 PM,02-11-2022 16:07:23,GpsRecord,27,-93.08099,44.93174,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:44 PM,02-11-2022 16:07:44,GpsRecord,33,-93.08350,44.93348,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:07:50 PM,02-11-2022 16:07:50,GpsRecord,30,-93.08429,44.93399,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:01 PM,02-11-2022 16:08:01,GpsRecord,33,-93.08524,44.93527,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:10 PM,02-11-2022 16:08:10,GpsRecord,33,-93.08656,44.93601,CurveBased,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:19 PM,02-11-2022 16:08:19,GpsRecord,35,-93.08752,44.93706,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:27 PM,02-11-2022 16:08:27,GpsRecord,27,-93.08823,44.93791,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:31 PM,02-11-2022 16:08:31,GpsRecord,31,-93.08856,44.93832,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
2047 - 2004 CHEVROLET 2500,PWSTMNTC,,"Nov 02, 2022",4:08:35 PM,02-11-2022 16:08:35,GpsRecord,24,-93.08887,44.93870,CurveSpeed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,, 
